id,order_no,user_id,station_id,pile_id,status,unit_price,start_soc,battery_capacity_kwh,target_soc,reserve_time,start_time,end_time,duration_seconds,kwh,amount,pay_request_id,created_at,updated_at,dq_tag
6418,SIM20260824006418,7,61,335,settled,1.10,42.05,50,90.92,2026-08-24 08:36:56,2026-08-24 08:56:56,2026-08-24 09:05:47,531,24.44,26.88,PAYSIM20260824006418,2026-08-24 08:36:56,2026-08-24 09:05:47,OK
6419,SIM20260824006419,21,18,91,settled,1.30,5.00,60,89.52,2026-08-24 18:16:59,2026-08-24 18:23:59,2026-08-24 18:51:32,1653,50.71,65.92,PAYSIM20260824006419,2026-08-24 18:16:59,2026-08-24 18:51:32,OK
6420,SIM20260824006420,17,10,47,settled,1.50,33.16,40,98.53,2026-08-24 08:20:08,2026-08-24 08:34:08,2026-08-24 08:48:20,852,26.15,39.23,PAYSIM20260824006420,2026-08-24 08:20:08,2026-08-24 08:48:20,OK
6421,SIM20260824006421,13,31,170,settled,1.10,51.57,60,87.70,2026-08-24 11:28:34,2026-08-24 11:41:34,2026-08-24 15:03:33,12119,21.68,23.85,PAYSIM20260824006421,2026-08-24 11:28:34,2026-08-24 15:03:33,OK
6422,SIM20260824006422,12,12,56,settled,1.30,36.92,80,96.07,2026-08-24 14:58:32,2026-08-24 15:07:32,2026-08-24 15:24:40,1028,47.32,61.52,PAYSIM20260824006422,2026-08-24 14:58:32,2026-08-24 15:24:40,OK
6423,SIM20260824006423,4,42,231,settled,1.20,52.57,70,98.73,2026-08-24 08:02:26,2026-08-24 08:20:26,2026-08-24 08:32:08,702,32.31,38.77,PAYSIM20260824006423,2026-08-24 08:02:26,2026-08-24 08:32:08,OK
6424,SIM20260824006424,5,35,194,settled,1.50,15.86,70,91.58,2026-08-24 08:31:26,2026-08-24 08:45:26,2026-08-24 09:04:38,1152,53.00,79.50,PAYSIM20260824006424,2026-08-24 08:31:26,2026-08-24 09:04:38,OK
6425,SIM20260824006425,6,43,237,pending_payment,1.30,30.71,40,93.81,2026-08-24 14:34:53,2026-08-24 14:41:53,2026-08-24 14:51:01,548,25.24,32.81,,2026-08-24 14:34:53,2026-08-24 14:51:01,OK
6426,SIM20260824006426,1,10,48,settled,1.50,20.34,50,95.00,2026-08-24 02:46:50,2026-08-24 03:11:50,2026-08-24 08:59:37,20867,37.33,56.00,PAYSIM20260824006426,2026-08-24 02:46:50,2026-08-24 08:59:37,OK
6427,SIM20260824006427,2,33,180,settled,1.30,48.13,60,100.00,2026-08-24 05:03:41,2026-08-24 05:19:41,2026-08-24 05:30:57,676,31.12,40.46,PAYSIM20260824006427,2026-08-24 05:03:41,2026-08-24 05:30:57,OK
6428,SIM20260824006428,14,23,118,settled,1.30,37.84,60,84.95,2026-08-24 07:03:17,2026-08-24 07:06:17,2026-08-24 07:21:38,921,28.27,36.75,PAYSIM20260824006428,2026-08-24 07:03:17,2026-08-24 07:21:38,OK
6429,SIM20260824006429,7,23,118,settled,1.30,21.29,70,90.55,2026-08-24 21:48:57,2026-08-24 21:52:57,2026-08-24 22:19:17,1580,48.48,63.02,PAYSIM20260824006429,2026-08-24 21:48:57,2026-08-24 22:19:17,OK
6430,SIM20260824006430,16,56,307,settled,1.10,27.43,40,93.95,2026-08-24 07:12:39,2026-08-24 07:26:39,2026-08-24 07:16:39,14875,26.61,29.27,PAYSIM20260824006430,2026-08-24 07:12:39,2026-08-24 11:34:34,TIME_REVERSED
6431,SIM20260824006431,8,65,355,settled,1.50,19.97,80,98.29,2026-08-24 11:13:06,2026-08-24 11:26:06,2026-08-24 21:09:53,35027,62.66,93.99,PAYSIM20260824006431,2026-08-24 11:13:06,2026-08-24 21:09:53,OK
6432,SIM20260824006432,6,59,322,settled,1.40,36.02,70,95.24,2026-08-24 07:41:38,2026-08-24 07:45:38,2026-08-24 08:08:09,1351,41.45,58.03,PAYSIM20260824006432,2026-08-24 07:41:38,2026-08-24 08:08:09,OK
6433,SIM20260824006433,17,7,33,settled,1.20,29.95,50,90.87,2026-08-24 18:55:31,2026-08-24 18:58:31,2026-08-24 19:15:04,993,30.46,36.55,PAYSIM20260824006433,2026-08-24 18:55:31,2026-08-24 19:15:04,OK
6434,SIM20260824006434,14,49,270,settled,1.40,12.29,40,100.00,2026-08-24 20:15:00,2026-08-24 20:24:00,2026-08-24 20:43:03,1143,35.08,49.11,PAYSIM20260824006434,2026-08-24 20:15:00,2026-08-24 20:43:03,OK
6435,SIM20260824006435,14,58,319,settled,1.30,14.28,80,100.00,2026-08-24 08:22:21,,2026-08-24 09:12:37,2236,68.58,89.15,PAYSIM20260824006435,2026-08-24 08:22:21,2026-08-24 09:12:37,NULL_START_TIME
6436,SIM20260824006436,15,8,38,settled,1.60,36.83,50,95.01,2026-08-24 17:37:54,2026-08-24 17:59:54,2026-08-24 22:30:55,16261,29.09,46.54,PAYSIM20260824006436,2026-08-24 17:37:54,2026-08-24 22:30:55,OK
6437,SIM20260824006437,17,26,138,cancelled,1.10,,,,2026-08-24 13:29:08,,,0,0.00,0.00,,2026-08-24 13:29:08,2026-08-24 13:29:08,OK
6438,SIM20260824006438,18,35,188,reserved,1.50,,,,2026-08-24 18:03:12,,,0,0.00,0.00,,2026-08-24 18:03:12,2026-08-24 18:03:12,OK
6439,SIM20260824006439,13,30,166,settled,1.50,18.35,40,95.63,2026-08-24 14:57:55,2026-08-24 15:18:55,2026-08-24 15:30:06,671,30.91,46.37,PAYSIM20260824006439,2026-08-24 14:57:55,2026-08-24 15:30:06,OK
6440,SIM20260824006440,2,20,104,settled,1.10,33.02,40,95.15,2026-08-24 07:02:12,2026-08-24 07:21:12,2026-08-24 07:30:12,540,24.85,27.34,PAYSIM20260824006440,2026-08-24 07:02:12,2026-08-24 07:30:12,OK
6441,SIM20260824006441,19,44,240,settled,1.40,29.88,40,85.06,2026-08-24 08:01:28,2026-08-24 08:19:28,2026-08-24 08:31:27,719,22.07,30.90,PAYSIM20260824006441,2026-08-24 08:01:28,2026-08-24 08:31:27,OK
6442,SIM20260824006442,3,1,3,settled,1.20,27.56,50,100.00,2026-08-24 03:14:10,2026-08-24 03:29:10,2026-08-24 03:48:51,1181,36.22,43.46,PAYSIM20260824006442,2026-08-24 03:14:10,2026-08-24 03:48:51,OK
6443,SIM20260824006443,3,64,349,settled,1.40,11.55,70,91.42,2026-08-24 22:07:28,2026-08-24 22:29:28,2026-08-24 22:59:51,1823,55.91,78.27,PAYSIM20260824006443,2026-08-24 22:07:28,2026-08-24 22:59:51,OK
6444,SIM20260824006444,16,4,17,cancelled,1.50,16.51,80,99.59,2026-08-24 10:59:39,2026-08-24 11:04:39,2026-08-24 11:40:46,2167,66.46,99.69,,2026-08-24 10:59:39,2026-08-24 11:40:46,OK
6445,SIM20260824006445,13,23,117,settled,1.30,32.20,40,100.00,2026-08-24 07:09:29,2026-08-24 07:20:29,2026-08-24 07:35:13,884,27.12,35.26,PAYSIM20260824006445,2026-08-24 07:09:29,2026-08-24 07:35:13,OK
6446,SIM20260824006446,19,8,39,reserved,1.60,,,,2026-08-24 06:36:44,,,0,0.00,0.00,,2026-08-24 06:36:44,2026-08-24 06:36:44,OK
6447,SIM20260824006447,3,51,279,settled,1.10,35.46,70,93.34,2026-08-24 10:26:23,2026-08-24 10:29:23,2026-08-24 10:44:03,880,40.52,44.57,PAYSIM20260824006447,2026-08-24 10:26:23,2026-08-24 10:44:03,OK
6448,SIM20260824006448,10,18,92,settled,1.30,29.70,70,82.55,2026-08-24 09:30:06,2026-08-24 09:52:06,2026-08-24 10:05:30,804,37.00,48.10,PAYSIM20260824006448,2026-08-24 09:30:06,2026-08-24 10:05:30,OK
6449,SIM20260824006449,11,22,116,settled,1.20,27.00,50,90.89,2026-08-24 17:12:58,2026-08-24 17:23:58,2026-08-24 17:35:32,694,31.95,38.34,PAYSIM20260824006449,2026-08-24 17:12:58,2026-08-24 17:35:32,OK
6450,SIM20260824006450,5,39,215,settled,1.40,32.59,70,87.94,2026-08-24 13:51:18,2026-08-24 13:55:18,2026-08-24 14:16:21,1263,38.75,54.25,PAYSIM20260824006450,2026-08-24 13:51:18,2026-08-24 14:16:21,OK
6451,SIM20260824006451,20,34,187,pending_payment,1.40,33.24,80,94.25,2026-08-24 19:28:06,2026-08-24 19:32:06,2026-08-24 19:49:47,1061,48.81,68.33,,2026-08-24 19:28:06,2026-08-24 19:49:47,OK
6452,SIM20260824006452,9,20,102,settled,1.10,27.27,80,-5.00,2026-08-24 06:24:51,2026-08-24 06:38:51,2026-08-24 14:44:59,29168,52.18,57.40,PAYSIM20260824006452,2026-08-24 06:24:51,2026-08-24 14:44:59,SOC_RANGE
6453,SIM20260824006453,7,29,157,settled,1.40,27.52,40,88.86,2026-08-24 18:16:59,2026-08-24 18:25:59,2026-08-24 18:34:52,533,24.54,34.36,PAYSIM20260824006453,2026-08-24 18:16:59,2026-08-24 18:34:52,OK
6454,SIM20260824006454,18,15,76,settled,1.20,34.79,60,89.12,2026-08-24 10:52:26,2026-08-24 11:06:26,2026-08-24 11:18:14,708,32.60,39.12,PAYSIM20260824006454,2026-08-24 10:52:26,2026-08-24 11:18:14,OK
6455,SIM20260824006455,21,20,104,cancelled,1.10,,,,2026-08-24 07:16:59,,,0,0.00,0.00,,2026-08-24 07:16:59,2026-08-24 07:16:59,OK
6456,SIM20260824006456,17,11,55,settled,1.40,30.79,40,95.97,2026-08-24 06:53:13,2026-08-24 07:05:13,2026-08-24 07:19:23,850,26.07,36.50,PAYSIM20260824006456,2026-08-24 06:53:13,2026-08-24 07:19:23,OK
6457,SIM20260824006457,15,8,41,pending_payment,1.60,37.05,70,99.01,2026-08-24 20:06:26,2026-08-24 20:23:26,2026-08-24 20:39:08,942,43.37,69.39,,2026-08-24 20:06:26,2026-08-24 20:39:08,OK
6458,SIM20260824006458,20,9,42,settled,1.30,39.98,60,94.28,2026-08-24 17:48:11,2026-08-24 18:04:11,2026-08-24 23:07:43,18212,32.58,42.35,PAYSIM20260824006458,2026-08-24 17:48:11,2026-08-24 23:07:43,OK
6459,SIM20260824006459,8,11,54,settled,1.40,31.28,40,105.00,2026-08-24 12:18:48,2026-08-24 12:23:48,2026-08-24 12:37:22,814,24.98,34.97,PAYSIM20260824006459,2026-08-24 12:18:48,2026-08-24 12:37:22,SOC_RANGE
6460,SIM20260824006460,8,26,138,settled,1.10,45.50,60,98.47,2026-08-24 08:09:31,2026-08-24 08:32:31,2026-08-24 08:49:47,1036,,,,2026-08-24 08:09:31,2026-08-24 08:49:47,NULL_KWH
6461,SIM20260824006461,7,15,75,pending_payment,1.20,28.10,60,94.51,2026-08-24 06:18:13,2026-08-24 06:32:13,2026-08-24 06:53:52,1299,39.85,47.82,,2026-08-24 06:18:13,2026-08-24 06:53:52,OK
6462,SIM20260824006462,13,3,14,settled,1.30,29.97,50,95.16,2026-08-24 18:48:09,2026-08-24 19:06:09,2026-08-25 00:09:52,18223,32.60,42.38,PAYSIM20260824006462,2026-08-24 18:48:09,2026-08-25 00:09:52,OK
6463,SIM20260824006463,6,33,180,settled,1.30,47.15,70,87.29,2026-08-24 09:42:48,2026-08-24 09:45:48,2026-08-24 09:55:58,610,28.10,36.53,PAYSIM20260824006463,2026-08-24 09:42:48,2026-08-24 09:55:58,OK
6464,SIM20260824006464,10,70,383,settled,1.50,25.80,70,96.86,2026-08-24 06:37:55,2026-08-24 06:49:55,2026-08-24 07:07:56,1081,49.74,74.61,PAYSIM20260824006464,2026-08-24 06:37:55,2026-08-24 07:07:56,OK
6465,SIM20260824006465,1,15,74,settled,1.20,29.14,40,95.81,2026-08-24 18:10:29,2026-08-24 18:33:29,2026-08-24 22:41:57,14908,26.67,32.00,PAYSIM20260824006465,2026-08-24 18:10:29,2026-08-24 22:41:57,OK
6466,SIM20260824006466,18,54,296,reserved,1.40,,,,2026-08-24 07:12:33,,,0,0.00,0.00,,2026-08-24 07:12:33,2026-08-24 07:12:33,OK
6467,SIM20260824006467,14,11,52,pending_payment,1.40,25.71,50,87.74,2026-08-24 16:38:53,2026-08-24 16:51:53,2026-08-24 21:40:53,17340,31.02,43.43,,2026-08-24 16:38:53,2026-08-24 21:40:53,OK
6468,SIM20260824006468,6,55,306,settled,1.50,14.28,50,92.86,2026-08-24 13:54:33,2026-08-24 13:59:33,2026-08-24 14:20:54,1281,39.29,58.94,PAYSIM20260824006468,2026-08-24 13:54:33,2026-08-24 14:20:54,OK
6469,SIM20260824006469,7,51,282,pending_payment,1.10,41.73,40,96.26,2026-08-24 15:18:36,2026-08-24 15:37:36,2026-08-24 15:45:30,474,21.81,23.99,,2026-08-24 15:18:36,2026-08-24 15:45:30,OK
6470,SIM20260824006470,2,1,1,settled,1.20,17.71,40,91.99,2026-08-24 08:15:31,2026-08-24 08:23:31,2026-08-24 08:39:39,968,29.71,35.65,PAYSIM20260824006470,2026-08-24 08:15:31,2026-08-24 08:39:39,OK
6471,SIM20260824006471,1,20,102,cancelled,1.10,,,,2026-08-24 07:37:20,,,0,0.00,0.00,,2026-08-24 07:37:20,2026-08-24 07:37:20,OK
6472,SIM20260824006472,16,55,305,settled,1.50,39.81,40,87.78,2026-08-24 18:21:23,2026-08-24 18:23:23,2026-08-24 18:30:20,417,19.19,28.79,PAYSIM20260824006472,2026-08-24 18:21:23,2026-08-24 18:30:20,OK
6473,SIM20260824006473,4,63,347,settled,1.30,38.45,50,81.39,2026-08-24 16:17:55,2026-08-24 16:32:55,2026-08-24 19:52:56,12001,21.47,27.91,PAYSIM20260824006473,2026-08-24 16:17:55,2026-08-24 19:52:56,OK
6474,SIM20260824006474,11,8,38,settled,1.60,45.09,80,92.98,2026-08-24 12:07:18,2026-08-24 12:19:18,2026-08-24 18:16:13,21415,38.31,61.30,PAYSIM20260824006474,2026-08-24 12:07:18,2026-08-24 18:16:13,OK
6475,SIM20260824006475,8,23,120,settled,1.30,38.38,60,95.69,2026-08-24 16:56:33,2026-08-24 17:01:33,2026-08-24 22:21:57,19224,34.39,44.71,PAYSIM20260824006475,2026-08-24 16:56:33,2026-08-24 22:21:57,OK
6476,SIM20260824006476,21,49,269,settled,1.40,51.81,50,100.00,2026-08-24 16:58:55,2026-08-24 17:06:55,2026-08-24 17:15:38,523,24.10,33.74,PAYSIM20260824006476,2026-08-24 16:58:55,2026-08-24 17:15:38,OK
6477,SIM20260824006477,21,1,3,settled,1.20,44.19,80,86.37,2026-08-24 14:28:38,2026-08-24 14:36:38,2026-08-24 14:54:58,1100,33.74,40.49,PAYSIM20260824006477,2026-08-24 14:28:38,2026-08-24 14:54:58,OK
6478,SIM20260824006478,18,42,233,settled,1.20,45.00,60,93.67,2026-08-24 15:27:59,2026-08-24 15:31:59,2026-08-24 15:42:33,634,29.20,35.04,PAYSIM20260824006478,2026-08-24 15:27:59,2026-08-24 15:42:33,OK
6479,SIM20260824006479,4,27,146,settled,1.20,28.56,60,92.53,2026-08-24 08:31:06,2026-08-24 08:55:06,2026-08-24 14:52:40,21454,38.38,46.06,PAYSIM20260824006479,2026-08-24 08:31:06,2026-08-24 14:52:40,OK
6480,SIM20260824006480,4,33,176,settled,1.30,41.67,60,83.62,2026-08-24 17:20:37,2026-08-24 17:27:37,2026-08-24 17:41:17,820,25.17,32.72,PAYSIM20260824006480,2026-08-24 17:20:37,2026-08-24 17:41:17,OK
6481,SIM20260824006481,14,17,88,cancelled,1.30,15.72,60,91.26,2026-08-24 08:17:04,2026-08-24 08:28:04,2026-08-24 08:44:29,985,45.32,58.92,,2026-08-24 08:17:04,2026-08-24 08:44:29,OK
6482,SIM20260824006482,4,55,304,settled,1.50,16.41,70,89.61,2026-08-24 18:53:49,2026-08-24 19:16:49,2026-08-24 19:44:39,1670,51.24,76.86,PAYSIM20260824006482,2026-08-24 18:53:49,2026-08-24 19:44:39,OK
6483,SIM20260824006483,21,36,199,settled,1.10,25.82,60,94.88,2026-08-24 20:09:49,2026-08-24 20:27:49,2026-08-24 20:50:20,1351,41.44,45.58,PAYSIM20260824006483,2026-08-24 20:09:49,2026-08-24 20:50:20,OK
6484,SIM20260824006484,1,9,42,cancelled,1.30,,,,2026-08-24 17:19:22,,,0,0.00,0.00,,2026-08-24 17:19:22,2026-08-24 17:19:22,OK
6485,SIM20260824006485,10,1,4,settled,1.20,21.22,80,92.42,2026-08-24 21:49:22,2026-08-24 22:06:22,2026-08-25 06:57:02,31840,56.96,68.35,PAYSIM20260824006485,2026-08-24 21:49:22,2026-08-25 06:57:02,OK
6486,SIM20260824006486,19,42,229,settled,1.20,34.38,70,96.64,2026-08-24 07:25:18,2026-08-24 07:40:18,2026-08-24 08:03:59,1421,43.58,52.30,PAYSIM20260824006486,2026-08-24 07:25:18,2026-08-24 08:03:59,OK
6487,SIM20260824006487,18,19,101,settled,1.20,29.82,50,88.40,2026-08-24 16:50:53,2026-08-24 17:12:53,2026-08-24 21:45:46,16373,29.29,35.15,PAYSIM20260824006487,2026-08-24 16:50:53,2026-08-24 21:45:46,OK
6488,SIM20260824006488,4,3,14,settled,1.30,23.67,60,86.71,2026-08-24 19:31:50,2026-08-24 19:45:50,2026-08-25 01:38:11,21141,-37.82,-49.17,,2026-08-24 19:31:50,2026-08-25 01:38:11,NEG_KWH
6489,SIM20260824006489,11,9060,380,settled,1.40,10.53,70,100.00,2026-08-24 17:14:25,2026-08-24 17:34:25,2026-08-24 17:57:06,1361,62.63,87.68,PAYSIM20260824006489,2026-08-24 17:14:25,2026-08-24 17:57:06,ORPHAN_STATION
6490,SIM20260824006490,12,36,196,settled,1.10,41.16,60,99.63,2026-08-24 14:47:15,2026-08-24 14:57:15,2026-08-24 15:16:18,1143,35.08,38.59,PAYSIM20260824006490,2026-08-24 14:47:15,2026-08-24 15:16:18,OK
6491,SIM20260824006491,17,8,40,settled,1.60,38.81,40,98.16,2026-08-24 18:42:03,2026-08-24 18:44:03,2026-08-24 18:56:57,774,23.74,37.98,PAYSIM20260824006491,2026-08-24 18:42:03,2026-08-24 18:56:57,OK
6492,SIM20260824006492,8,72,394,settled,1.20,29.04,80,95.50,2026-08-24 08:44:14,2026-08-24 09:09:14,2026-08-24 09:38:07,0,53.17,63.80,PAYSIM20260824006492,2026-08-24 08:44:14,2026-08-24 09:38:07,STATUS_CONFLICT
6493,SIM20260824006493,7,68,371,settled,1.30,42.57,40,86.34,2026-08-24 06:18:23,2026-08-24 06:28:23,2026-08-24 09:11:31,9788,17.51,22.76,PAYSIM20260824006493,2026-08-24 06:18:23,2026-08-24 09:11:31,OK
6494,SIM20260824006494,17,65,358,settled,1.50,24.76,70,84.87,2026-08-24 10:59:37,2026-08-24 11:18:37,2026-08-24 11:41:29,1372,42.08,63.12,PAYSIM20260824006494,2026-08-24 10:59:37,2026-08-24 11:41:29,OK
6495,SIM20260824006495,11,51,280,settled,1.10,44.88,50,90.17,2026-08-24 23:01:39,2026-08-24 23:17:39,2026-08-25 02:48:40,12661,,,,2026-08-24 23:01:39,2026-08-25 02:48:40,NULL_KWH
6496,SIM20260824006496,17,25,129,settled,1.50,37.93,40,94.35,2026-08-24 10:53:13,2026-08-24 11:15:13,2026-08-24 11:27:28,735,,,,2026-08-24 10:53:13,2026-08-24 11:27:28,NULL_KWH
6497,SIM20260824006497,2,22,115,reserved,1.20,,,,2026-08-24 16:47:21,,,0,0.00,0.00,,2026-08-24 16:47:21,2026-08-24 16:47:21,OK
6498,SIM20260824006498,8,34,185,settled,1.40,24.21,50,98.74,2026-08-24 11:59:13,2026-08-24 12:15:13,2026-08-24 12:35:28,1215,37.27,52.18,PAYSIM20260824006498,2026-08-24 11:59:13,2026-08-24 12:35:28,OK
6499,SIM20260824006499,17,20,105,settled,1.10,38.90,40,96.47,2026-08-24 08:25:06,2026-08-24 08:42:06,2026-08-24 12:16:39,12873,23.03,25.33,PAYSIM20260824006499,2026-08-24 08:25:06,2026-08-24 12:16:39,OK
6500,SIM20260824006500,12,20,102,settled,1.10,36.72,80,89.11,2026-08-24 06:50:28,2026-08-24 07:01:28,2026-08-24 13:31:55,23427,41.91,46.10,PAYSIM20260824006500,2026-08-24 06:50:28,2026-08-24 13:31:55,OK
6501,SIM20260824006501,14,31,169,settled,1.10,29.30,40,98.29,2026-08-24 07:21:54,2026-08-24 07:28:54,2026-08-24 11:46:02,15428,27.60,30.36,PAYSIM20260824006501,2026-08-24 07:21:54,2026-08-24 11:46:02,OK
6502,SIM20260824006502,19,40,220,reserved,1.50,,,,2026-08-24 08:56:48,,,0,0.00,0.00,,2026-08-24 08:56:48,2026-08-24 08:56:48,OK
6503,SIM20260824006503,14,15,77,reserved,1.20,,,,2026-08-24 13:25:48,,,0,0.00,0.00,,2026-08-24 13:25:48,2026-08-24 13:25:48,OK
6504,SIM20260824006504,15,57,312,pending_payment,1.20,18.38,50,90.29,2026-08-24 08:21:48,2026-08-24 08:34:48,2026-08-24 08:47:49,781,35.96,43.15,,2026-08-24 08:21:48,2026-08-24 08:47:49,OK
6505,SIM20260824006505,1,51,281,settled,1.10,22.33,70,94.63,2026-08-24 20:22:01,2026-08-24 20:25:01,2026-08-24 20:43:21,1100,50.61,55.67,PAYSIM20260824006505,2026-08-24 20:22:01,2026-08-24 20:43:21,OK
6506,SIM20260824006506,6,31,169,settled,1.10,43.70,50,92.14,2026-08-24 18:51:04,2026-08-24 18:58:04,2026-08-24 22:43:43,13539,24.22,26.64,PAYSIM20260824006506,2026-08-24 18:51:04,2026-08-24 22:43:43,OK
6507,SIM20260824006507,4,63,344,settled,1.30,47.15,40,94.51,2026-08-24 07:23:13,2026-08-24 07:45:13,2026-08-24 10:41:40,10587,18.94,24.62,PAYSIM20260824006507,2026-08-24 07:23:13,2026-08-24 10:41:40,OK
6508,SIM20260824006508,1,42,230,reserved,1.20,,,,2026-08-24 10:08:33,,,0,0.00,0.00,,2026-08-24 10:08:33,2026-08-24 10:08:33,OK
6509,SIM20260824006509,20,28,148,cancelled,1.30,,,,2026-08-24 08:36:54,,,0,0.00,0.00,,2026-08-24 08:36:54,2026-08-24 08:36:54,OK
6510,SIM20260824006510,4,37,200,pending_payment,1.20,36.81,80,86.42,2026-08-24 09:01:59,2026-08-24 09:23:59,2026-08-24 15:33:45,22186,39.69,47.63,,2026-08-24 09:01:59,2026-08-24 15:33:45,OK
6511,SIM20260824006511,17,72,399,settled,1.20,43.02,60,88.90,2026-08-24 07:47:38,2026-08-24 07:59:38,2026-08-24 12:16:07,15389,27.53,33.04,PAYSIM20260824006511,2026-08-24 07:47:38,2026-08-24 12:16:07,OK
6512,SIM20260824006512,11,67,364,settled,1.20,48.32,70,94.49,2026-08-24 18:39:42,2026-08-24 18:58:42,2026-08-24 19:16:15,1053,32.32,38.78,PAYSIM20260824006512,2026-08-24 18:39:42,2026-08-24 19:16:15,OK
6513,SIM20260824006513,15,32,173,settled,1.20,17.10,60,99.38,2026-08-24 10:29:18,2026-08-24 10:53:18,2026-08-24 11:11:11,1073,49.37,59.24,PAYSIM20260824006513,2026-08-24 10:29:18,2026-08-24 11:11:11,OK
6514,SIM20260824006514,13,5,90154,settled,1.40,34.95,60,86.83,2026-08-24 18:08:57,2026-08-24 18:19:57,2026-08-24 23:09:58,17401,31.13,43.58,PAYSIM20260824006514,2026-08-24 18:08:57,2026-08-24 23:09:58,ORPHAN_PILE
6515,SIM20260824006515,5,50,276,settled,1.50,44.50,50,99.89,2026-08-24 17:00:16,2026-08-24 17:02:16,2026-08-24 21:20:20,15484,27.70,41.55,PAYSIM20260824006515,2026-08-24 17:00:16,2026-08-24 21:20:20,OK
6516,SIM20260824006516,19,56,310,settled,1.10,26.21,50,89.53,2026-08-24 14:31:04,2026-08-24 14:38:04,2026-08-24 14:55:16,1032,31.66,34.83,PAYSIM20260824006516,2026-08-24 14:31:04,2026-08-24 14:55:16,OK
6517,SIM20260824006517,6,37,200,settled,1.20,23.10,40,95.70,2026-08-24 12:21:32,2026-08-24 12:29:32,2026-08-24 17:00:05,16233,29.04,34.85,PAYSIM20260824006517,2026-08-24 12:21:32,2026-08-24 17:00:05,OK
6518,SIM20260824006518,14,20,105,cancelled,1.10,,,,2026-08-24 09:12:04,,,0,0.00,0.00,,2026-08-24 09:12:04,2026-08-24 09:12:04,OK
6519,SIM20260824006519,5,38,205,settled,1.30,6.94,40,83.79,2026-08-24 17:37:21,2026-08-24 17:56:21,2026-08-24 22:42:44,17183,30.74,39.96,PAYSIM20260824006519,2026-08-24 17:37:21,2026-08-24 22:42:44,OK
6520,SIM20260824006520,7,6,27,settled,1.30,13.49,40,85.30,2026-08-24 07:38:53,2026-08-24 07:54:53,2026-08-24 08:05:17,624,28.72,37.34,PAYSIM20260824006520,2026-08-24 07:38:53,2026-08-24 08:05:17,OK
6521,SIM20260824006521,2,51,282,settled,1.10,37.58,70,90.85,2026-08-24 17:41:45,2026-08-24 17:50:45,2026-08-24 18:04:15,810,37.29,41.02,PAYSIM20260824006521,2026-08-24 17:41:45,2026-08-24 18:04:15,OK
6522,SIM20260824006522,18,43,236,pending_payment,1.30,54.67,40,92.92,2026-08-24 12:46:00,2026-08-24 13:04:00,2026-08-24 13:12:18,498,15.30,19.89,,2026-08-24 12:46:00,2026-08-24 13:12:18,OK
6523,SIM20260824006523,21,20,103,settled,1.10,20.62,40,84.11,2026-08-24 21:35:58,2026-08-24 21:53:58,2026-08-24 22:07:46,828,25.40,27.94,PAYSIM20260824006523,2026-08-24 21:35:58,2026-08-24 22:07:46,OK
6524,SIM20260824006524,16,51,279,settled,1.10,10.11,50,91.46,2026-08-24 18:09:33,2026-08-24 18:24:33,2026-08-24 18:39:17,884,40.68,44.75,PAYSIM20260824006524,2026-08-24 18:09:33,2026-08-24 18:39:17,OK
6525,SIM20260824006525,1,26,136,settled,1.10,41.82,50,97.37,2026-08-24 11:30:49,2026-08-24 11:55:49,2026-08-24 12:10:54,905,27.78,30.56,PAYSIM20260824006525,2026-08-24 11:30:49,2026-08-24 12:10:54,OK
6526,SIM20260824006526,5,69,378,pending_payment,1.40,30.22,60,100.00,2026-08-24 15:31:21,2026-08-24 15:54:21,2026-08-24 16:17:06,1365,41.87,58.62,,2026-08-24 15:31:21,2026-08-24 16:17:06,OK
6527,SIM20260824006527,13,7,33,settled,1.20,31.97,80,88.31,2026-08-24 18:18:32,2026-08-24 18:30:32,2026-08-24 18:55:01,1469,45.07,54.08,PAYSIM20260824006527,2026-08-24 18:18:32,2026-08-24 18:55:01,OK
6528,SIM20260824006528,6,31,169,pending_payment,1.10,27.73,40,93.60,2026-08-24 18:47:17,2026-08-24 18:50:17,2026-08-24 22:55:46,14729,26.35,28.99,,2026-08-24 18:47:17,2026-08-24 22:55:46,OK
6529,SIM20260824006529,2,51,281,settled,1.10,33.06,60,98.80,2026-08-24 05:17:16,2026-08-24 05:19:16,2026-08-24 05:33:33,857,39.44,43.38,PAYSIM20260824006529,2026-08-24 05:17:16,2026-08-24 05:33:33,OK
6530,SIM20260824006530,2,15,77,settled,1.20,30.98,70,88.60,2026-08-24 16:03:10,2026-08-24 16:25:10,2026-08-24 22:40:54,22544,40.33,48.40,PAYSIM20260824006530,2026-08-24 16:03:10,2026-08-24 22:40:54,OK
6531,SIM20260824006531,15,15,74,settled,1.20,30.71,60,90.03,2026-08-24 06:30:31,2026-08-24 06:34:31,2026-08-24 12:06:06,19895,35.59,42.71,PAYSIM20260824006531,2026-08-24 06:30:31,2026-08-24 12:06:06,OK
6532,SIM20260824006532,21,12,58,settled,1.30,27.73,50,92.26,2026-08-24 15:27:34,2026-08-24 15:35:34,2026-08-24 15:47:15,701,32.27,41.95,PAYSIM20260824006532,2026-08-24 15:27:34,2026-08-24 15:47:15,OK
